term,Mean,SD,2.5%,50%,97.5%,Rhat,ESS,species_city
GRASS,0.10838178610994692,0.2491477173107221,-0.3796586094646521,0.10938483795760597,0.6092597718169724,1.0049430966602697,1048.4071917338194,Nankeen_Kestrel_Melbourne
TREES,-1.5553660917778869,0.3226475940348926,-2.225843740385123,-1.5428733952554698,-0.9557283739822608,1.0044806653881573,906.8870841543304,Nankeen_Kestrel_Melbourne
URBAN,-1.4136395392450702,0.3216113239206745,-2.069976151777968,-1.4003324438646794,-0.8055890184446308,1.0050338626919302,1050.1459124133455,Nankeen_Kestrel_Melbourne
SHRUB,0.5707451164308217,0.21341627733431584,0.184853745983042,0.5593988753437681,1.016950209903133,1.006215847116369,872.0013415256561,Nankeen_Kestrel_Melbourne
CROPS,1.5723004334956998,0.3996718650909597,0.8203873257715997,1.5678674646972226,2.380617549299732,1.0176250391800803,447.5884886602764,Nankeen_Kestrel_Melbourne
GRASS,-0.5381195802591761,0.29643826573143073,-1.14221878734691,-0.5348811959400263,0.03083922905642893,1.0009393386932743,1517.168200015603,Nankeen_Kestrel_Perth
TREES,-1.6476487307833303,0.390890601200529,-2.463676390215884,-1.6255619940376715,-0.9500074687324362,1.007609754063948,627.0885291715017,Nankeen_Kestrel_Perth
URBAN,-1.0400052589220188,0.2658597586455783,-1.604295309347826,-1.0266948665233016,-0.5558373157612289,1.0018970125322522,757.0568169049783,Nankeen_Kestrel_Perth
SHRUB,2.124328431833283,0.5898505888570565,1.051799306069548,2.094206249396143,3.3550325366394933,1.0079334244087963,756.0774569495879,Nankeen_Kestrel_Perth
CROPS,1.0258111730391914,0.4286918718631016,0.273033997712823,0.994740239768223,1.9244688258793716,1.008555837369061,1006.9707690297482,Nankeen_Kestrel_Perth
GRASS,0.7271514920264077,0.18068867572902544,0.3845323735038897,0.7213720206063887,1.1017439282514383,1.008438577838419,1741.1644966994745,Nankeen_Kestrel_Sydney
TREES,-1.8247500164503463,0.2989277285685253,-2.4359099056080673,-1.815365319535911,-1.2584508901241227,1.0012750694952557,1125.7720055166444,Nankeen_Kestrel_Sydney
URBAN,-1.386023047237594,0.2422550136602759,-1.8840918259760615,-1.3829801050306667,-0.9269694280843312,1.000506129720343,1281.5367527104406,Nankeen_Kestrel_Sydney
SHRUB,0.5197140877731748,0.18500255496053344,0.1724974436725793,0.5143666209957485,0.8937697931896896,1.003287702921093,1233.6692404229193,Nankeen_Kestrel_Sydney
CROPS,-0.1356760047039564,0.1312007021107219,-0.40041855524769593,-0.13276426641001995,0.11717377580903604,1.000262642092134,3232.105556078607,Nankeen_Kestrel_Sydney
